AuthorId,RecipeId,Rating,Like
2002239592A,111420,2.0,0
2002239689B,460242,2.0,0
2002239768A,162247,2.0,1
2002239769D,216059,2.0,0
2002239769D,28839,2.0,0
2002239769D,193909,2.0,0
2002240040C,341948,2.0,0
2002240040C,364736,2.0,0
2002240040C,392512,2.0,0
2002240040C,218048,2.0,0
2002240040C,15148,2.0,0
2002240040C,70942,2.0,0
2002240040C,174621,2.0,0
2002240040C,2185,2.0,0
2002240372A,40735,2.0,0
2002240507E,112808,2.0,0
2002240507E,145578,2.0,0
2002240507E,177434,2.0,0
2002240507E,179081,2.0,1
2002240532C,103082,2.0,0
2002240585D,427798,2.0,0
2002240630E,31901,2.0,0
2002240630E,292276,2.0,0
2002240630E,117565,2.0,0
2002240630E,166746,2.0,0
2002240630E,71273,2.0,0
2002241320B,325003,2.0,1
2002241402B,29984,2.0,0
2002241402B,417049,2.0,0
2002241402B,421705,2.0,0
2002241789C,41020,2.0,0
2002242256E,437343,2.0,0
2002242316B,252449,2.0,0
2002242396A,206894,2.0,0
2002242483E,199955,2.0,0
2002242483E,27520,2.0,0
2002242483E,100732,2.0,0
2002242483E,32566,2.0,0
2002242483E,76491,2.0,1
2002242483E,20689,2.0,1
2002242483E,39630,2.0,1
2002242767C,247155,2.0,0
2002243070C,292065,2.0,1
2002243264D,386491,2.0,0
2002243264D,8410,2.0,0
2002243264D,53914,2.0,0
2002243264D,31371,2.0,0
2002243264D,22782,2.0,0
2002243606C,171214,2.0,0
2002243708C,96563,2.0,0
2002243937A,26516,2.0,0
2002244009D,73922,2.0,0
2002244227A,101363,2.0,0
2002244227A,204947,2.0,0
2002244227A,4627,2.0,0
2002244597D,231170,2.0,0
2002244597D,27208,2.0,0
2002245059C,15301,2.0,0
2002245446C,51550,2.0,1
2002245480B,82023,2.0,0
2002246077E,60912,2.0,0
2002246131B,46878,2.0,0
2002246516D,16371,2.0,0
2002247012C,121456,2.0,0
2002247523B,51230,2.0,0
2002247966C,302218,2.0,1
2002247992C,140878,2.0,0
2002248135E,119045,2.0,0
2002248135E,206452,2.0,0
2002248165C,350655,2.0,0
2002248248A,66237,2.0,0
2002248248A,163034,2.0,0
2002248248A,63689,2.0,1
2002248253D,98774,2.0,0
2002248253D,89827,2.0,1
2002248391A,1809,2.0,1
2002248394C,224019,2.0,0
2002248394C,69173,2.0,0
2002248394C,185180,2.0,0
2002248398B,36979,2.0,1
2002248641C,100828,2.0,0
2002248641C,49488,2.0,0
2002248641C,185509,2.0,0
2002248641C,213716,2.0,1
2002248641C,62762,2.0,1
2002248919A,181106,2.0,0
2002248992B,38298,2.0,0
2002249129A,40235,2.0,0
2002249191C,21892,2.0,0
2002249428E,59876,2.0,0
2002249428E,145066,2.0,0
2002249531E,191998,2.0,1
2002249536E,92647,2.0,0
2002249853B,140666,2.0,0
2002250157A,231211,2.0,0
2002250194D,129855,2.0,0
2002250194D,73754,2.0,0
2002250194D,26773,2.0,0
2002250194D,202839,2.0,0
2002250194D,78608,2.0,1
2002250194D,261989,2.0,1
2002250511E,104393,2.0,0
2002250575D,30694,2.0,0
2002250575D,17759,2.0,0
2002250575D,97838,2.0,0
2002250575D,57649,2.0,0
2002250916C,42328,2.0,0
2002251106C,70673,2.0,0
2002251106C,153542,2.0,1
2002251310C,11633,2.0,0
2002251351C,5024,2.0,0
2002251448E,2886,2.0,0
2002251760A,349352,2.0,0
2002251760A,331866,2.0,0
2002251868A,236523,2.0,0
2002251972E,29679,2.0,0
2002251972E,124549,2.0,0
2002251972E,148430,2.0,0
2002251972E,111205,2.0,0
2002251972E,49836,2.0,0
2002251972E,24156,2.0,0
2002251972E,95314,2.0,0
2002251972E,297644,2.0,0
2002251972E,41168,2.0,0
2002251972E,318466,2.0,0
2002251972E,227468,2.0,0
2002251972E,276565,2.0,0
2002251972E,206162,2.0,0
2002251972E,85705,2.0,0
2002251972E,56460,2.0,0
2002251972E,136516,2.0,0
2002251972E,51206,2.0,0
2002251972E,143983,2.0,0
2002251972E,63666,2.0,0
2002251972E,2642,2.0,0
2002251972E,249939,2.0,0
2002251972E,236817,2.0,0
2002251972E,204890,2.0,0
2002251972E,137629,2.0,0
2002251972E,274369,2.0,0
2002251972E,171064,2.0,0
2002251972E,243739,2.0,0
2002251972E,315579,2.0,0
2002251972E,59636,2.0,0
2002251972E,47675,2.0,0
2002251972E,78829,2.0,0
2002251972E,255067,2.0,0
2002251972E,76616,2.0,0
2002251972E,224818,2.0,0
2002251972E,56877,2.0,0
2002251972E,270877,2.0,0
2002251972E,222208,2.0,0
2002251978C,25486,2.0,0
2002252244D,113930,2.0,1
2002252301E,192191,2.0,0
2002252543A,276779,2.0,0
2002252566D,514605,2.0,0
2002253251A,16150,2.0,0
2002253377B,2816,2.0,0
2002253381A,123920,2.0,0
2002253595C,99860,2.0,0
2002253595C,32844,2.0,0
2002253595C,28755,2.0,0
2002253595C,128910,2.0,0
2002253595C,323872,2.0,0
2002253595C,55989,2.0,0
2002253595C,40470,2.0,0
2002253595C,54311,2.0,0
2002253595C,8500,2.0,0
2002253595C,55990,2.0,0
2002253595C,118116,2.0,0
2002253595C,17181,2.0,1
2002253595C,48271,2.0,1
2002253595C,145212,2.0,1
2002253890D,366233,2.0,0
2002254104E,140936,2.0,1
2002254164E,204300,2.0,0
2002254215A,208079,2.0,0
2002254364E,82200,2.0,0
2002254364E,9165,2.0,0
2002254364E,32777,2.0,0
2002254364E,28827,2.0,0
2002255005C,386187,2.0,0
2002255390E,133778,2.0,0
2002255801B,95424,2.0,0
2002255891A,368832,2.0,1
2002255916A,527540,2.0,0
2002255934C,213713,2.0,0
2002255934C,60291,2.0,0
2002255934C,25723,2.0,0
2002255934C,75293,2.0,0
2002255934C,137260,2.0,0
2002255934C,135350,2.0,0
2002255934C,103967,2.0,0
2002255934C,163724,2.0,0
2002255934C,53767,2.0,0
2002255934C,149763,2.0,0
2002255934C,72770,2.0,0
2002255934C,146843,2.0,0
2002255934C,117153,2.0,0
2002255984B,95796,2.0,1
2002256075B,60119,2.0,0
2002256113C,339905,2.0,0
2002256113C,457964,2.0,0
2002256807B,204284,2.0,0
2002256908C,83187,2.0,0
2002257072B,198087,2.0,0
2002257072B,272020,2.0,0
2002257072B,83625,2.0,0
2002257224C,80157,2.0,0
2002257224C,36023,2.0,0
2002257332A,37299,2.0,0
2002257491C,63283,2.0,0
2002257613E,289469,2.0,0
2002257716D,375775,2.0,0
2002257730E,158372,2.0,0
2002257781E,281881,2.0,0
2002258109B,53394,2.0,0
2002258109B,80647,2.0,1
2002258114E,37336,2.0,1
2002258326B,71485,2.0,1
2002258353D,16376,2.0,0
2002258426B,28659,2.0,0
2002258452E,349246,2.0,0
2002258652D,65429,2.0,0
2002258652D,49815,2.0,0
2002258769E,319121,2.0,0
2002259234B,402541,2.0,0
2002259323B,108925,2.0,0
2002259496E,25690,2.0,0
2002259688C,3842,2.0,0
2002259803B,381309,2.0,0
2002259803B,146558,2.0,0
2002259803B,3570,2.0,0
2002259910D,34205,2.0,1
2002260118A,148001,2.0,0
2002260191C,109233,2.0,1
2002260304E,483231,2.0,1
2002260349E,313801,2.0,0
2002260349E,433429,2.0,0
2002260927D,87782,2.0,0
2002261025D,7025,2.0,0
2002261275A,186793,2.0,0
2002261275A,38371,2.0,0
2002261275A,86897,2.0,1
2002261394C,246602,2.0,1
2002261499B,208583,2.0,0
2002261506B,50847,2.0,0
2002261506B,359814,2.0,0
2002261857A,63786,2.0,0
2002262087E,62343,2.0,0
2002262088A,41590,2.0,0
2002262166B,200044,2.0,1
2002262211E,276879,2.0,0
2002262244B,131365,2.0,1
2002262574B,314726,2.0,1
2002262604A,222519,2.0,0
2002262656D,2496,2.0,0
2002262656D,82697,2.0,0
2002262656D,57287,2.0,0
2002262656D,35805,2.0,0
2002262656D,107760,2.0,0
2002262656D,40203,2.0,1
2002262938C,73440,2.0,0
2002263283C,177481,2.0,0
2002263283C,53046,2.0,0
2002263283C,15051,2.0,1
2002263418D,13012,2.0,0
2002263418D,28152,2.0,0
2002263418D,33510,2.0,0
2002263418D,93,2.0,0
2002263657E,252224,2.0,0
2002263719A,16888,2.0,0
2002263719A,150736,2.0,0
2002263719A,39383,2.0,1
2002263719A,142434,2.0,1
2002263719A,21768,2.0,1
2002263724C,104360,2.0,0
2002263935C,66663,2.0,0
2002264488B,25190,2.0,0
2002264634E,169666,2.0,0
2002264769B,388552,2.0,0
2002265401B,140618,2.0,0
2002265461E,195002,2.0,0
2002265582D,114392,2.0,0
2002265736A,112965,2.0,0
2002265883D,169479,2.0,0
2002265883D,170074,2.0,0
2002265883D,287338,2.0,0
2002265883D,9160,2.0,0
2002265883D,1387,2.0,1
2002265883D,11194,2.0,1
2002265883D,66058,2.0,1
2002265983A,88204,2.0,0
2002266190A,141308,2.0,0
2002266216E,99156,2.0,0
2002266257D,265556,2.0,1
2002266343B,231736,2.0,0
2002266343B,229115,2.0,0
2002266343B,235329,2.0,0
2002266343B,428522,2.0,0
2002266343B,303247,2.0,0
2002266343B,424613,2.0,1
2002266343B,44422,2.0,1
2002266568C,86057,2.0,0
2002267027E,65328,2.0,0
2002267027E,98439,2.0,0
2002267027E,84397,2.0,0
2002267027E,133666,2.0,1
2002267385A,280351,2.0,0
2002267591C,83594,2.0,0
2002267607D,17045,2.0,0
2002267607D,11076,2.0,0
2002267621A,96446,2.0,1
2002267626B,5049,2.0,0
2002267626B,99966,2.0,0
2002267681E,65341,2.0,0
2002267737E,32944,2.0,1
2002268286A,182163,2.0,0
2002268360C,118072,2.0,1
2002268659E,180683,2.0,0
2002269379D,147496,2.0,0
2002269520A,185929,2.0,0
2002269755A,152531,2.0,0
2002269955B,128952,2.0,0
2002269955B,211485,2.0,0
2002269955B,129598,2.0,0
2002269955B,384800,2.0,1
2002270036B,69826,2.0,0
2002270046E,128679,2.0,1
2002270046E,89204,2.0,1
2002270196B,185289,2.0,0
2002270304E,131176,2.0,0
2002270341A,359390,2.0,0
2002270564A,161919,2.0,1
2002270608C,23218,2.0,0
2002270671C,124372,2.0,0
2002270819A,14301,2.0,0
2002270819A,52697,2.0,0
2002270819A,54350,2.0,0
2002270819A,50925,2.0,0
2002270819A,73057,2.0,1
2002271105B,195593,2.0,0
2002271216A,9023,2.0,0
2002271276A,35722,2.0,0
2002271833D,35659,2.0,0
2002272008A,293602,2.0,0
2002272054A,52488,2.0,0
2002272054A,9795,2.0,0
2002272054A,117317,2.0,0
2002272054A,78953,2.0,0
2002272069C,92095,2.0,0
2002272104A,123983,2.0,1
2002272147D,15348,2.0,0
2002272177D,97327,2.0,0
2002272463C,15580,2.0,0
2002272463C,280078,2.0,0
2002272463C,13549,2.0,0
2002272811B,129926,2.0,0
2002273587B,107235,2.0,0
2002273616B,30787,2.0,0
2002273616B,166789,2.0,0
2002273709B,146427,2.0,0
2002273835B,63499,2.0,0
2002273903B,116358,2.0,0
2002273903B,116404,2.0,0
2002273977A,85629,2.0,0
2002274689D,10146,2.0,0
2002274689D,126538,2.0,0
2002274792C,13126,2.0,0
2002275301E,8806,2.0,0
2002275301E,12313,2.0,0
2002275301E,227,2.0,0
2002275301E,2130,2.0,0
2002275301E,12888,2.0,0
2002275301E,8873,2.0,0
2002275301E,12079,2.0,0
2002275301E,8867,2.0,0
2002275381E,31817,2.0,0
2002275402B,63071,2.0,0
2002275481C,119804,2.0,1
2002275641C,104700,2.0,0
2002275655B,315361,2.0,1
2002275657C,107281,2.0,0
2002275808D,137322,2.0,0
2002276306E,16859,2.0,0
2002276306E,97702,2.0,0
2002276319E,30081,2.0,0
2002276319E,289923,2.0,0
2002276319E,60652,2.0,0
2002276319E,136923,2.0,0
2002276319E,289604,2.0,0
2002276319E,85776,2.0,0
2002276319E,17882,2.0,0
2002276319E,142755,2.0,0
2002276319E,128394,2.0,0
2002276319E,102694,2.0,0
2002276319E,172888,2.0,0
2002276319E,110759,2.0,0
2002276319E,174692,2.0,0
2002276319E,15003,2.0,0
2002276319E,91512,2.0,0
2002276319E,114565,2.0,0
2002276319E,9447,2.0,0
2002276319E,28214,2.0,0
2002276319E,17990,2.0,0
2002276319E,91725,2.0,0
2002276624D,479420,2.0,0
2002276624D,176739,2.0,0
2002276624D,185412,2.0,0
2002276624D,144970,2.0,0
2002276624D,282387,2.0,0
2002276624D,378853,2.0,0
2002276624D,339027,2.0,0
2002276624D,115781,2.0,0
2002276624D,60085,2.0,0
2002276624D,45703,2.0,0
2002276624D,456970,2.0,0
2002276624D,43068,2.0,0
2002276624D,417823,2.0,0
2002276624D,55673,2.0,0
2002276624D,352778,2.0,0
2002276624D,27144,2.0,0
2002276624D,71485,2.0,0
2002276624D,25094,2.0,0
2002276624D,274478,2.0,0
2002276624D,330437,2.0,0
2002276624D,229380,2.0,0
2002276624D,501173,2.0,0
2002276624D,97356,2.0,0
2002276624D,505688,2.0,0
2002276624D,504632,2.0,0
2002276624D,56694,2.0,0
2002276624D,328487,2.0,0
2002276624D,29484,2.0,0
2002276624D,403180,2.0,0
2002276624D,34768,2.0,0
2002276624D,501164,2.0,0
2002276624D,508236,2.0,0
2002276624D,378875,2.0,0
2002276624D,281646,2.0,0
2002276624D,403176,2.0,0
2002276687A,29757,2.0,0
2002276767C,12902,2.0,0
2002277678A,37064,2.0,0
2002277678A,285297,2.0,0
2002277678A,17000,2.0,0
2002277678A,155245,2.0,0
2002277678A,119316,2.0,1
2002277748C,143736,2.0,0
2002277764E,283315,2.0,0
2002277820E,421745,2.0,0
2002278099A,17795,2.0,0
2002278099A,76453,2.0,0
2002278099A,14388,2.0,0
2002278099A,9327,2.0,0
2002278099A,18741,2.0,0
2002278354A,71373,2.0,0
2002278354A,22479,2.0,0
2002278784B,69173,2.0,0
2002279317E,44978,2.0,0
2002279646D,109685,2.0,0
2002279646D,123522,2.0,0
2002280562C,73054,2.0,0
2002281055E,50401,2.0,0
2002281263C,52892,2.0,0
2002281263C,109700,2.0,0
2002281603E,4627,2.0,0
2002281765B,109295,2.0,1
2002281891E,21551,2.0,0
2002281891E,153412,2.0,0
2002281891E,113998,2.0,0
2002281891E,31901,2.0,0
2002282203D,71732,2.0,0
2002282414C,28559,2.0,0
2002282437B,131018,2.0,0
2002282561A,233633,2.0,0
2002282838D,254206,2.0,0
2002283466A,11028,2.0,0
2002283679C,42549,2.0,0
2002283687C,70165,2.0,0
2002284005E,109372,2.0,0
2002284072C,325498,2.0,0
2002284072C,440543,2.0,0
2002284147A,31287,2.0,0
2002284364D,252449,2.0,1
2002284628C,135162,2.0,0
2002284628C,37931,2.0,1
2002284890A,9965,2.0,0
2002285344C,376565,2.0,0
2002285344C,71222,2.0,0
2002285344C,370992,2.0,0
2002285344C,314560,2.0,1
2002285344C,199160,2.0,1
2002285344C,388535,2.0,1
2002285409D,67941,2.0,0
2002285409D,10794,2.0,0
2002285690B,213535,2.0,0
2002285716C,72963,2.0,0
2002285889B,300987,2.0,0
2002286292B,344577,2.0,0
2002286311C,116173,2.0,0
2002286833B,420398,2.0,0
2002286997D,375150,2.0,1
2002287166E,19710,2.0,1
2002287311D,115849,2.0,0
2002287318D,333671,2.0,0
2002287318D,34451,2.0,1
2002287430C,52830,2.0,0
2002287430C,809,2.0,0
2002287430C,29385,2.0,1
2002287430C,28519,2.0,1
2002287846A,3470,2.0,0
2002288324D,88420,2.0,0
2002288324D,68955,2.0,0
2002288324D,29842,2.0,0
2002288324D,21617,2.0,0
2002288324D,77854,2.0,0
2002288324D,242267,2.0,0
2002288324D,295737,2.0,0
2002288324D,10406,2.0,0
2002288324D,248743,2.0,0
2002288324D,127084,2.0,0
2002288324D,78476,2.0,0
2002288324D,43160,2.0,0
2002288324D,35252,2.0,0
2002288324D,163850,2.0,0
2002288324D,312992,2.0,0
2002288324D,185917,2.0,0
2002288324D,96143,2.0,0
2002288324D,257172,2.0,0
2002288324D,99930,2.0,0
2002288324D,169813,2.0,0
2002288324D,179358,2.0,0
2002288324D,117756,2.0,0
2002288324D,3470,2.0,1
2002288324D,66596,2.0,1
2002288324D,152772,2.0,1
2002288324D,105670,2.0,1
2002288324D,129323,2.0,1
2002288324D,179881,2.0,1
2002288324D,307541,2.0,1
2002288324D,108455,2.0,1
2002288398D,64300,2.0,0
2002288904A,22782,2.0,0
2002288904A,89204,2.0,0
2002288904A,80960,2.0,0
2002288914C,162337,2.0,0
2002289209D,338863,2.0,1
2002289387C,497021,2.0,0
2002289421E,24139,2.0,0
2002289451A,215600,2.0,0
2002289451A,494235,2.0,0
2002289451A,40340,2.0,0
2002289451A,459810,2.0,0
2002289451A,192282,2.0,0
2002289451A,28814,2.0,0
2002289451A,38748,2.0,0
2002289451A,46665,2.0,0
2002289451A,84030,2.0,0
2002289451A,170480,2.0,0
2002289451A,123665,2.0,0
2002289451A,206045,2.0,0
2002289451A,120351,2.0,0
2002289460C,87925,2.0,0
2002289460C,373327,2.0,1
2002289556E,15242,2.0,0
2002289838E,29199,2.0,0
2002290186B,31856,2.0,0
2002290376B,107570,2.0,0
2002290376B,25653,2.0,0
2002291373D,280292,2.0,0
2002291414B,111671,2.0,0
2002291790A,32503,2.0,0
2002292090C,47099,2.0,0
2002292109C,143344,2.0,0
2002292140B,37479,2.0,0
2002292140B,78764,2.0,0
2002292140B,257007,2.0,0
2002292140B,83123,2.0,0
2002292219A,20408,2.0,0
2002292577A,4405,2.0,0
2002292708B,19090,2.0,0
2002292716A,386970,2.0,0
2002292730A,72151,2.0,0
2002293520B,26110,2.0,0
2002293650E,303740,2.0,0
2002293711C,32378,2.0,0
2002293984C,150863,2.0,0
2002293997A,238938,2.0,0
2002294485B,36441,2.0,0
2002294638B,376472,2.0,0
2002295151B,187584,2.0,0
2002295516C,10744,2.0,0
2002295965E,14453,2.0,0
2002295984E,106334,2.0,0
2002296067C,33944,2.0,0
2002296353D,47077,2.0,0
2002296353D,116851,2.0,0
2002296535C,201403,2.0,0
2002296669E,255227,2.0,0
2002296812D,263983,2.0,0
2002296822A,227030,2.0,1
2002296862C,9836,2.0,0
2002296873E,150783,2.0,0
2002296987D,256143,2.0,0
2002297019D,18888,2.0,0
2002297019D,24612,2.0,0
2002297406B,28468,2.0,0
2002297725D,100645,2.0,0
2002298125D,249398,2.0,0
2002298228E,55977,2.0,0
2002298311B,10268,2.0,0
2002298311B,259393,2.0,0
2002298475C,132713,2.0,0
2002298570B,87482,2.0,0
2002298711E,21363,2.0,0
2002299106C,361844,2.0,1
2002299896D,151143,2.0,0
2002299896D,143832,2.0,0
2002300022E,114907,2.0,1
2002300360E,17681,2.0,0
2002300360E,29444,2.0,0
2002300360E,28860,2.0,1
2002300441B,61712,2.0,0
2002300441B,36571,2.0,1
2002300629C,408658,2.0,0
2002300708C,191649,2.0,1
2002300709E,21859,2.0,0
2002301009B,26257,2.0,1
2002301119E,103679,2.0,0
2002301119E,92882,2.0,0
2002301119E,31037,2.0,0
2002301119E,89204,2.0,0
2002301119E,29767,2.0,0
2002301174C,217465,2.0,0
2002301367C,455732,2.0,0
2002301537A,403593,2.0,0
2002301591D,11020,2.0,0
2002301591D,17351,2.0,1
2002302064E,246755,2.0,0
2002303474D,294795,2.0,0
2002303518A,5368,2.0,0
2002303521B,101698,2.0,0
2002303787B,369328,2.0,0
2002303979D,13481,2.0,0
2002304088C,290817,2.0,0
2002304088C,60056,2.0,0
2002304088C,112649,2.0,0
2002304397C,180506,2.0,1
2002304411A,154715,2.0,0
2002304411A,91948,2.0,0
2002304494B,37328,2.0,0
2002304782C,425985,2.0,0
2002305254C,412884,2.0,1
2002305597D,254792,2.0,0
2002305597D,255820,2.0,0
2002305789D,57642,2.0,0
2002305824A,35450,2.0,0
2002306126B,25443,2.0,0
2002306126B,23585,2.0,0
2002306126B,19279,2.0,0
2002306126B,63553,2.0,0
2002306126B,8803,2.0,0
2002306126B,15216,2.0,0
2002306126B,135223,2.0,1
2002306126B,17865,2.0,1
2002306126B,128735,2.0,1
2002306133E,155458,2.0,0
2002306157A,50719,2.0,0
2002306403E,114392,2.0,0
2002306551C,59894,2.0,0
2002306551C,344870,2.0,0
2002307002E,68280,2.0,0
2002307099D,33320,2.0,0
2002307113E,234958,2.0,0
2002307113E,33752,2.0,0
2002307199B,33163,2.0,1
2002307326A,249765,2.0,0
2002307457D,111514,2.0,0
2002307795E,26043,2.0,0
2002307795E,116610,2.0,0
2002307795E,111922,2.0,0
2002307795E,60795,2.0,0
2002307795E,61830,2.0,0
2002307795E,109607,2.0,0
2002307795E,87704,2.0,0
2002307795E,104910,2.0,0
2002307795E,28662,2.0,0
2002307795E,4957,2.0,0
2002307795E,315349,2.0,0
2002307795E,193635,2.0,0
2002307795E,108980,2.0,0
2002307795E,387834,2.0,0
2002307795E,110546,2.0,1
2002307795E,269020,2.0,1
2002307795E,447387,2.0,1
2002307986E,325108,2.0,0
2002308118B,45809,2.0,0
2002308118B,215843,2.0,0
2002308118B,49387,2.0,0
2002308118B,28148,2.0,0
2002308118B,2496,2.0,0
2002308158A,2886,2.0,0
2002308957D,337714,2.0,1
2002308957D,239730,2.0,1
2002309011C,151621,2.0,0
2002309069C,38641,2.0,0
2002309069C,76930,2.0,0
2002309069C,45940,2.0,0
2002309069C,59894,2.0,0
2002309069C,125418,2.0,0
2002309383E,56433,2.0,1
2002309406A,181812,2.0,0
2002309511E,128952,2.0,0
2002309524B,142563,2.0,0
2002309738C,78707,2.0,0
2002309738C,42169,2.0,0
2002309738C,102194,2.0,0
2002309738C,103031,2.0,0
2002309738C,111898,2.0,0
2002309738C,43635,2.0,0
2002309738C,123745,2.0,0
2002309909B,285185,2.0,1
2002310302D,149354,2.0,0
2002310302D,169487,2.0,0
2002310302D,175680,2.0,0
2002310788C,15286,2.0,0
2002310788C,20155,2.0,0
2002311173D,214097,2.0,0
2002311257E,200798,2.0,0
2002311257E,209986,2.0,0
2002311257E,11595,2.0,1
2002311257E,39681,2.0,1
2002311257E,123718,2.0,1
2002311540A,72826,2.0,1
2002311939B,57289,2.0,0
2002312220A,11799,2.0,0
2002312290E,141983,2.0,1
2002312928E,102139,2.0,0
2002312928E,65201,2.0,0
2002312928E,309594,2.0,0
2002312928E,61275,2.0,0
2002312928E,293206,2.0,1
2002312928E,59533,2.0,1
2002313054E,88489,2.0,0
2002313149E,16716,2.0,0
2002313717A,155485,2.0,0
2002313717A,2982,2.0,0
2002313717A,26337,2.0,0
2002313717A,263672,2.0,0
2002313957B,139664,2.0,0
2002314081D,48241,2.0,0
2002314081D,20431,2.0,0
2002314200C,385730,2.0,0
2002314247D,338902,2.0,1
2002314270C,192784,2.0,0
2002314407B,62202,2.0,0
2002314431C,94128,2.0,1
2002314551A,102601,2.0,0
2002314637A,81666,2.0,0
2002314968C,210757,2.0,1
2002315303A,287950,2.0,1
2002315446B,23019,2.0,0
2002315446B,32306,2.0,0
2002315446B,27208,2.0,0
2002315446B,67186,2.0,0
2002315582D,257969,2.0,0
2002315902B,78194,2.0,0
2002316192D,32134,2.0,0
2002316192D,342026,2.0,0
2002316192D,108167,2.0,0
2002316233D,126000,2.0,0
2002316233D,175366,2.0,0
2002316233D,48757,2.0,0
2002316233D,13285,2.0,0
2002316233D,28341,2.0,0
2002316467E,122683,2.0,1
2002316653D,167444,2.0,0
2002316653D,25625,2.0,0
2002316653D,218167,2.0,0
2002316653D,46486,2.0,0
2002316653D,189144,2.0,1
2002316653D,55560,2.0,1
2002317250D,21892,2.0,0
2002317439A,22360,2.0,0
2002317562A,153,2.0,0
2002317848D,3954,2.0,0
2002317986A,225472,2.0,0
2002317989C,58813,2.0,0
2002318012D,83123,2.0,0
2002318012D,183399,2.0,0
2002318012D,17251,2.0,0
2002319140E,228798,2.0,0
2002319140E,58001,2.0,0
2002319140E,103969,2.0,1
2002319718D,155065,2.0,0
2002319791C,137419,2.0,0
2002319886E,71029,2.0,0
2002319886E,152903,2.0,0
2002319904E,399231,2.0,0
2002320549D,37241,2.0,0
2002321070A,38298,2.0,0
2002321853A,309722,2.0,0
2002321889D,3169,2.0,0
2002321889D,6957,2.0,0
2002321889D,19345,2.0,0
2002322859C,41156,2.0,0
2002323970C,135822,2.0,1
2002324673D,173632,2.0,0
2002325874E,496767,2.0,0
2002325874E,494671,2.0,1
2002326191B,34465,2.0,0
2002326425A,15276,2.0,0
2002326425A,391209,2.0,1
2002326554B,90807,2.0,1
2002328034C,96514,2.0,0
2002328730A,486641,2.0,0
2002328996B,69360,2.0,0
2002328996B,148447,2.0,0
2002328996B,37638,2.0,0
2002328996B,181476,2.0,0
2002328996B,56686,2.0,0
2002328996B,119178,2.0,0
2002328996B,96117,2.0,0
2002329053D,31717,2.0,0
2002329053D,28148,2.0,0
2002329075C,23520,2.0,0
2002329075C,22852,2.0,0
2002329298B,17805,2.0,0
2002329298B,367866,2.0,0
2002329298B,28677,2.0,1
2002329476E,43023,2.0,0
2002329476E,2496,2.0,0
2002330280B,104307,2.0,1
2002331269E,15340,2.0,0
2002331602A,157032,2.0,0
2002331602A,14966,2.0,0
2002331602A,79082,2.0,1
2002331796A,105580,2.0,0
2002332168C,6567,2.0,0
2002332826B,30381,2.0,0
2002334148E,277484,2.0,0
2002334744C,69730,2.0,0
2002335352E,380747,2.0,0
2002337783C,497261,2.0,0
2002337831D,58189,2.0,0
2002337831D,87282,2.0,0
2002337831D,95086,2.0,0
2002337831D,73922,2.0,0
2002339287E,11135,2.0,0
2002339287E,113149,2.0,0
2002339287E,65949,2.0,0
2002339287E,30965,2.0,0
2002339287E,238322,2.0,0
2002339287E,12244,2.0,0
2002339287E,11107,2.0,0
2002339287E,16892,2.0,0
2002339287E,48494,2.0,0
2002339843D,32614,2.0,0
2002339855B,128852,2.0,0
2002340483D,38783,2.0,0
2002340605A,115565,2.0,0
2002341021D,39393,2.0,0
2002341077E,262073,2.0,0
2002341559E,18185,2.0,0
2002342240C,383186,2.0,0
2002342261A,390805,2.0,1
2002342586D,4284,2.0,0
2002342586D,79104,2.0,0
2002342586D,117281,2.0,0
2002343224C,56530,2.0,0
2002344419A,112304,2.0,0
2002344739C,293243,2.0,0
2002344897D,135863,2.0,0
2002344910E,348168,2.0,0
2002345473A,50719,2.0,0
2002345779A,18501,2.0,0
2002345779A,40416,2.0,0
2002345779A,47525,2.0,0
2002345779A,58038,2.0,0
2002345779A,31349,2.0,0
2002345779A,42476,2.0,0
2002345779A,56593,2.0,0
2002346175C,30951,2.0,0
2002346175C,116536,2.0,0
2002346175C,57379,2.0,0
2002346175C,407310,2.0,0
2002346175C,51830,2.0,0
2002346175C,79606,2.0,0
2002346175C,5031,2.0,0
2002346175C,84273,2.0,0
2002346175C,27841,2.0,0
2002346175C,42419,2.0,0
2002346175C,117645,2.0,0
2002346175C,39153,2.0,0
2002346175C,264474,2.0,0
2002346175C,32579,2.0,0
2002346175C,86052,2.0,0
2002346175C,278735,2.0,0
2002346175C,185342,2.0,0
2002346175C,19623,2.0,0
2002346175C,66488,2.0,0
2002346175C,4627,2.0,0
2002346175C,41173,2.0,0
2002346175C,199150,2.0,0
2002346175C,67921,2.0,0
2002346175C,32614,2.0,0
2002346175C,18762,2.0,0
2002346175C,11516,2.0,0
2002346175C,8701,2.0,0
2002346175C,217969,2.0,0
2002346175C,32745,2.0,0
2002346175C,33914,2.0,0
2002346175C,49909,2.0,0
2002346175C,18061,2.0,0
2002346175C,66990,2.0,0
2002346175C,15062,2.0,0
2002346175C,8739,2.0,0
2002346175C,12019,2.0,0
2002346175C,79108,2.0,0
2002346175C,41992,2.0,0
2002346175C,131916,2.0,0
2002346175C,67470,2.0,0
2002346175C,148225,2.0,0
2002346175C,69214,2.0,0
2002346175C,100474,2.0,0
2002346175C,45246,2.0,0
2002346175C,134053,2.0,0
2002346175C,71503,2.0,0
2002346175C,85692,2.0,1
2002346175C,88350,2.0,1
